Hours,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
106.7953212,0.055738608,0.072956279,0.058122236,-0.01393222,-0.000527773,0.102699762,-0.008161837,0.071831942,-0.004205259,0.147324933,0.092928193,0.025665957,0.432308781,0.068674729,-0.012057646,0.106908982,0.004383035,-0.008635033,0.118826552,0.192233859,0.009182235,0.076725146,-0.000278606,0.798322592,0.158918114,-0.004076412,0.049011053,-0.01123937,-0.006064237,0.123646202,0.136949135,-0.004892624,0.154790631,0.012946524,0.260577115,0.148760844,0.089327679,0.126853608,-0.006832812,0.122749084,0.200220129,0.009686942,0.200710052,-0.00714989,-0.005015577,-0.005141531,0.127972449,0.134680157,0.10817989,0.01001809,0.061739243,0.065091039,0.123754774,0.161686613,0.083144956,0.052376164,-0.005434587,-0.008018145,-0.003872623,0.08265791,0.09753041,0.741058954,0.08445148,0.062135601,0.103405348,0.119383532,0.097555294,-0.006850005,0.425258664,0.077783113,0.240118497,-0.003628696,-0.000587794,-0.004682784,0.011392595,0.017601946,-0.005554512,0.148093983,0.156782091,0.133528209,0.111117487,0.164620631,-0.003176986,0.222088087,-0.008121806,-0.002770532,-0.005762165,0.012745417,0.205191618,0.118973751,0.041906652,-0.008506601,-0.008603551,0.206581538,-0.009916795,0.162295831
107.2993039,0.054224318,0.070737143,0.05663254,-0.014220466,-0.000139704,0.101732405,-0.007982571,0.072381737,-0.003872634,0.146873198,0.091751912,0.025000407,0.426328116,0.068706401,-0.011306733,0.105920801,0.003673633,-0.007798781,0.117842294,0.190698851,0.00863521,0.076254186,-0.000689314,0.797459265,0.158214344,-0.003685338,0.047952006,-0.01046584,-0.006403944,0.121851582,0.136614168,-0.004912212,0.151648942,0.012355845,0.256027335,0.147441273,0.089890123,0.130354995,-0.007695897,0.123330999,0.198417147,0.009282535,0.199535207,-0.007858835,-0.005810963,-0.004835871,0.128171759,0.133825711,0.108622084,0.004311486,0.062881312,0.066129802,0.122888859,0.160310624,0.081662478,0.057715525,-0.004724506,-0.007670077,-0.00370801,0.084569081,0.097189084,0.741195038,0.084274071,0.065177598,0.102756021,0.118573497,0.098098642,-0.007393134,0.424198294,0.076637424,0.243423938,-0.004215863,-0.00063509,-0.004453907,0.010752679,0.017679672,-0.005769401,0.147586623,0.156451434,0.132938818,0.110632304,0.163613714,-0.003957079,0.221943129,-0.007704121,-0.002742781,-0.007331596,0.01257001,0.204933947,0.118156017,0.041292212,-0.007493744,-0.008856071,0.20594791,-0.010485525,0.161439936
107.8030166,0.052821021,0.067518375,0.056501397,-0.013815332,1.85E-05,0.101966074,-0.013364817,0.072233817,-0.00504681,0.146259849,0.091474354,0.024441453,0.419587019,0.068399321,-0.011474459,0.105815381,0.004553796,-0.008071849,0.116224681,0.189580698,0.007460025,0.075997424,-0.000657837,0.797164253,0.157409127,-0.004367215,0.048308204,-0.00969307,-0.006746208,0.119924304,0.136333404,-0.004625565,0.150595933,0.012441839,0.254660904,0.147379349,0.084850465,0.125469566,-0.007430422,0.123024016,0.197322726,0.009045223,0.199554493,-0.007845948,-0.006102125,-0.005181457,0.127370182,0.133030762,0.108651692,0.00792429,0.063649102,0.065551907,0.121890185,0.1606186,0.081056679,0.052863982,-0.005901299,-0.008063009,-0.002696656,0.084720189,0.096354592,0.740195937,0.08506284,0.061824148,0.103162464,0.119524565,0.09749052,-0.007209646,0.423091924,0.076664144,0.239261745,-0.004343364,-0.000839297,-0.0052057,0.010989502,0.018226484,-0.006225766,0.146713984,0.155436138,0.132533845,0.109659131,0.162615495,-0.00365745,0.220096391,-0.008215835,-0.002925887,-0.006465377,0.012739904,0.204123493,0.118051678,0.039867228,-0.008779284,-0.008606426,0.20499232,-0.010260653,0.160848005
108.3034208,0.051468639,0.064312898,0.055953872,-0.01418633,-0.000419958,0.101406177,-0.013587944,0.072635265,-0.004828563,0.145672871,0.091229275,0.02344944,0.411808757,0.06863862,-0.011166906,0.104391337,0.003611047,-0.008055662,0.114655256,0.189312162,0.007293118,0.075768183,-0.000235541,0.797363972,0.156849508,-0.003551237,0.041843776,-0.010206884,-0.006071301,0.117872274,0.135434031,-0.00495075,0.150512812,0.011462088,0.257958739,0.146986331,0.084029148,0.123569427,-0.00772759,0.121443001,0.197189089,0.00889309,0.198752492,-0.00752205,-0.005539496,-0.004701861,0.12749288,0.13132004,0.108207025,0.00352863,0.064439546,0.065956635,0.121316957,0.159874865,0.0784271,0.053944686,-0.005917494,-0.007072453,-0.003681653,0.084856924,0.096273857,0.741024242,0.084250327,0.065616411,0.102063186,0.119640383,0.097257055,-0.007406307,0.421411395,0.07678301,0.237293384,-0.003422699,-0.001434532,-0.004929765,0.009720653,0.017800414,-0.005745658,0.146317959,0.155750995,0.132539251,0.108379053,0.16272123,-0.003278245,0.22005109,-0.008255266,-0.002407988,-0.006659111,0.013076179,0.203485999,0.117648251,0.038428016,-0.008912267,-0.00909687,0.203269823,-0.010717149,0.160380083
108.8039934,0.04926686,0.06164566,0.055864881,-0.009328575,-0.000407567,0.100760093,-0.013689577,0.074495936,-0.004220622,0.14492779,0.090890883,0.023837192,0.404524397,0.069219517,-0.011637421,0.103896649,0.003973459,-0.007876633,0.112991606,0.189623071,0.006796386,0.07547514,-0.000915385,0.796576435,0.156291976,-0.004232145,0.046481437,-0.010730812,-0.007256019,0.115731498,0.135431537,-0.005343536,0.149200166,0.011826734,0.253812816,0.145730427,0.083875923,0.123950115,-0.007102607,0.121652449,0.195868261,0.008869677,0.197345588,-0.008231338,-0.005021441,-0.004525692,0.12660596,0.131126966,0.107729116,0.002119288,0.064926873,0.066204839,0.121454644,0.158834344,0.07729074,0.054972714,-0.005488473,-0.008212635,-0.00413588,0.084981938,0.095382005,0.741676855,0.084114313,0.066415049,0.102770108,0.120023368,0.096766008,-0.007004946,0.420187023,0.077067279,0.237399434,-0.003955449,-0.002310963,-0.005506674,0.009985884,0.017500801,-0.006541092,0.145056883,0.153898869,0.13256904,0.109251703,0.16190872,-0.003032509,0.21951797,-0.008207867,-0.002676134,-0.00729526,0.013040549,0.202633994,0.116984839,0.036865782,-0.00969593,-0.00909054,0.20152985,-0.009805578,0.160010406
109.3053166,0.047394672,0.057905749,0.055271338,-0.013248065,-0.000178713,0.100192847,-0.008603286,0.073938434,-0.004447089,0.143987428,0.091036103,0.02223705,0.39717026,0.070335492,-0.01181402,0.103489526,0.003670947,-0.007816052,0.10859687,0.188285544,0.006246193,0.075180302,-0.000561755,0.79545777,0.155666985,-0.003718283,0.045692177,-0.010366188,-0.006703008,0.113665972,0.13484545,-0.005530287,0.147597306,0.011819627,0.256247103,0.145079058,0.082555088,0.122752858,-0.007254897,0.121210973,0.194525474,0.008070435,0.196267919,-0.007407792,-0.005912335,-0.004711344,0.12561614,0.130907779,0.108186658,0.001314762,0.064793653,0.065974567,0.120510222,0.158214731,0.076078005,0.0605472,-0.005589567,-0.00819556,-0.003583754,0.085611662,0.094775987,0.740614043,0.083374274,0.063440748,0.102354858,0.119801407,0.09637004,-0.003441359,0.417405672,0.076353283,0.234900736,-0.004433073,-0.00084567,-0.004448705,0.010650202,0.017084494,-0.00627544,0.144208062,0.152422465,0.132173297,0.107283141,0.161536505,-0.003917703,0.21423935,-0.008826136,-0.002861758,-0.006929348,0.011860806,0.201310536,0.116738836,0.035809416,-0.009376203,-0.009707482,0.199643897,-0.010225172,0.158614647
109.8058608,0.046156358,0.055301834,0.054968564,-0.014020492,-0.000530808,0.100634166,-0.013453713,0.074338609,-0.004161428,0.143273307,0.089762851,0.022361575,0.391357721,0.069020781,-0.011641937,0.102915988,0.003280568,-0.008017225,0.110182624,0.186418544,0.005382971,0.075168112,-0.001264107,0.794879969,0.154730941,-0.004391596,0.045251667,-0.01059058,-0.006624361,0.11252528,0.134047471,-0.004841375,0.147499997,0.011328026,0.252809711,0.145472434,0.081182419,0.121951333,-0.00803361,0.121170029,0.194424601,0.007906919,0.195731235,-0.007606543,-0.005883471,-0.004510588,0.12611721,0.129893286,0.107778975,0.001184562,0.065389645,0.06571834,0.119543207,0.157415502,0.075335864,0.05614442,-0.006660657,-0.007761235,-0.003558235,0.084845907,0.094144751,0.740942881,0.084146394,0.06614173,0.101594599,0.119930199,0.096131878,-0.007315809,0.416206201,0.076939796,0.235491285,-0.003347191,-0.001938109,-0.005181712,0.008980002,0.016419682,-0.006333419,0.143989858,0.152363934,0.132338322,0.107746235,0.160304603,-0.003662544,0.213659945,-0.008940194,-0.002299084,-0.008472572,0.012519099,0.199900212,0.116188885,0.034811534,-0.009367435,-0.008730867,0.199017574,-0.011417102,0.15873142
110.3066331,0.044087784,0.052179492,0.054185718,-0.014413919,-0.000446525,0.100875272,-0.013562768,0.075413036,-0.004326548,0.142320405,0.090063587,0.021429022,0.384770871,0.069422517,-0.012136968,0.102816405,0.003125773,-0.004590949,0.105539843,0.186162587,0.005244603,0.074295201,-0.000439281,0.79337883,0.155209396,-0.00378093,0.045112105,-0.010666872,-0.006726942,0.111162708,0.133836454,-0.004702399,0.14594191,0.010993418,0.252899113,0.144475721,0.081444757,0.120738724,-0.006997738,0.120070727,0.192474958,0.007776088,0.195451393,-0.008148715,-0.005946353,-0.004159605,0.125657503,0.129202179,0.108564168,0.006058454,0.065955979,0.066309086,0.119266253,0.15728749,0.07372242,0.062048859,-0.006141834,-0.008951331,-0.003945074,0.085590335,0.094214333,0.740957821,0.084033455,0.062491861,0.100799061,0.119337522,0.096374125,-0.007422732,0.415859535,0.07717168,0.2353311,-0.0038374,-0.00222501,-0.004829469,0.010028853,0.016115032,-0.005390495,0.142625051,0.152095098,0.132448414,0.106777993,0.159361578,-0.00382302,0.217118163,-0.007794938,-0.00294206,-0.007240597,0.012557042,0.20012193,0.116438287,0.033766764,-0.009866025,-0.00895523,0.197356292,-0.010335566,0.157557821
110.8082235,0.043479554,0.049925092,0.054345679,-0.009038733,-0.00128183,0.100429805,-0.014544254,0.074795522,-0.003942525,0.142097012,0.088612903,0.020963895,0.37855883,0.069176795,-0.011921002,0.101853273,0.002813814,-0.007275613,0.103986309,0.18411014,0.005512487,0.074229504,-0.000995824,0.79233339,0.153359483,-0.003906399,0.044452761,-0.010108052,-0.006906665,0.109080099,0.133879659,-0.005107409,0.144869005,0.010810296,0.250132049,0.143855863,0.079523085,0.119854037,-0.007994801,0.119930861,0.192587743,0.008243086,0.193814177,-0.007634612,-0.005541121,-0.005182814,0.125340329,0.128207528,0.107210621,0.000927253,0.066707349,0.065342525,0.11859722,0.156183632,0.071803618,0.062587098,-0.007036212,-0.008595827,-0.004981103,0.085649692,0.093568075,0.739528544,0.084462523,0.065638746,0.100517412,0.12006212,0.095254675,-0.007213296,0.413461416,0.076726568,0.232958058,-0.004331914,-0.001744746,-0.005337916,0.009353867,0.015840804,-0.005569876,0.141715599,0.150089645,0.131791975,0.105788283,0.15897162,-0.003329299,0.211866151,-0.008313065,-0.002944673,-0.0072266,0.013288755,0.19853591,0.115273745,0.032741662,-0.009069718,-0.008386344,0.195147965,-0.011546999,0.156482416
111.6541383,0.045692228,0.052990735,0.060046706,-0.005573798,0.004460995,0.100787111,-0.010126162,0.081380703,0.001350207,0.147462875,0.09495496,0.027460156,0.37737903,0.076076075,-0.006851847,0.106593572,0.007958556,-0.003975788,0.104582861,0.187802941,0.010738478,0.079004191,0.002776645,0.795252621,0.158332273,0.000910783,0.046765201,-0.005774182,-0.002757887,0.107739702,0.134270847,-0.000886469,0.148177251,0.016140074,0.254700303,0.148238704,0.08438611,0.124934778,-0.002908403,0.124699913,0.195453957,0.01161611,0.19518292,-0.002694706,-0.000690118,-0.000510448,0.130144343,0.132987455,0.117581814,0.011723513,0.080605588,0.078554039,0.129208872,0.162458037,0.077066666,0.069243444,0.005352092,0.002534582,0.006958996,0.095898453,0.10142304,0.739252499,0.094213965,0.07642307,0.108535872,0.123920332,0.096906349,0.000766372,0.411560764,0.085166141,0.239236548,0.004877325,0.005463348,-0.002021601,0.016988055,0.022426446,0.000835569,0.139601241,0.147090452,0.128950956,0.108352757,0.160751822,-0.000926123,0.213645487,-0.000130612,0.005229672,0.000330095,0.019104416,0.198601872,0.115832053,0.038864676,-0.001395253,-0.000562256,0.197030572,-0.002258136,0.160085655
112.1566926,0.047904903,0.056056374,0.065747736,-0.002108864,0.010203819,0.10114442,-0.005708072,0.087965886,0.006642939,0.152828747,0.101297016,0.033956418,0.376199252,0.082975363,-0.001782691,0.111333866,0.013103298,-0.000675963,0.105179413,0.191495728,0.015964469,0.083778879,0.006549113,0.798171811,0.163305077,0.005727966,0.04907764,-0.001440311,0.001390891,0.106399303,0.134662035,0.003334471,0.151485506,0.021469852,0.259268531,0.152621553,0.089249131,0.130015514,0.002177994,0.129468964,0.198320184,0.014989133,0.196551673,0.0022452,0.004160885,0.004161917,0.134948362,0.137767367,0.119354983,0.017807301,0.082210567,0.079701407,0.129887228,0.161020675,0.076512515,0.073374967,0.0066075,0.003955994,0.00889426,0.099052427,0.105021861,0.74184055,0.097250755,0.076345352,0.110870468,0.126650204,0.100030905,0.003860476,0.415206041,0.088141245,0.243102597,0.007853372,0.009822598,0.002310859,0.020552661,0.02205092,0.003302033,0.142523426,0.149627373,0.133560649,0.112975999,0.161005436,0.002584234,0.220832624,0.002853506,0.00812472,0.002788097,0.023535989,0.202155936,0.118840005,0.042392547,0.001833907,0.002009158,0.199182219,0.001091588,0.162144754
112.6599296,0.046677059,0.054629567,0.067000007,-0.002038871,0.010443166,0.106593995,-0.005114618,0.089297308,0.006982206,0.150872885,0.10141566,0.034892977,0.371886329,0.084290126,-0.005711677,0.111987,0.01435517,-0.000844614,0.105650374,0.191140396,0.017093155,0.080403918,0.006895101,0.797100505,0.163381663,0.006488742,0.049154025,3.34E-05,0.002602969,0.105876343,0.13596572,0.004903284,0.151260934,0.022190232,0.259411743,0.151741617,0.088849489,0.129948559,0.002459694,0.131055399,0.199117518,0.015674051,0.195860604,0.002708225,0.005777007,0.005174018,0.13630436,0.137341387,0.120068289,0.014292122,0.083483917,0.08105845,0.129601496,0.160885363,0.07499984,0.076483108,0.007877144,0.00480459,0.009749058,0.101305868,0.105503933,0.743604294,0.098991491,0.077727871,0.11104787,0.127769603,0.100331183,0.00471415,0.414264785,0.088966548,0.241588989,0.008750344,0.011968528,0.00303085,0.022115986,0.022514694,-0.000608864,0.141190212,0.150416175,0.133581262,0.113109412,0.162607522,0.003263564,0.217189663,0.003264415,0.010159627,0.00350898,0.024900643,0.202629429,0.119659509,0.044888402,0.003138591,0.003843048,0.1975258,0.004009607,0.161750504
113.1632699,0.048224807,0.054201047,0.068429063,-0.000806208,0.012290435,0.106376633,-0.005296788,0.091650286,0.006852463,0.152396301,0.101362458,0.036490306,0.365247054,0.085035028,-0.000859924,0.111944896,0.014576661,-0.000123381,0.104304992,0.191879833,0.016931085,0.080408949,0.007202693,0.796221755,0.164838527,0.006869822,0.048863799,0.000894903,0.003278021,0.103752151,0.136553622,0.004660857,0.151028591,0.02340085,0.260192559,0.151606036,0.089014048,0.129327973,0.003664653,0.130118879,0.198898607,0.016423351,0.195958911,0.003122743,0.005375795,0.00579345,0.137321148,0.137035025,0.120969387,0.015258792,0.085421492,0.082616188,0.129598599,0.16066273,0.072637892,0.082533867,0.008744596,0.005026366,0.010467193,0.102440964,0.105478125,0.743572403,0.100402071,0.077998985,0.111068599,0.124624246,0.099839553,0.004265034,0.411996726,0.09016859,0.240965068,0.008012079,0.013496494,0.008441931,0.018693372,0.028783338,0.000721939,0.141910326,0.149874043,0.133598441,0.113194218,0.166061189,0.004405595,0.216007915,0.004214017,0.009434637,0.004222738,0.02571733,0.202611662,0.119411695,0.046527229,0.003582801,0.004624298,0.19614217,0.004940508,0.161243539
113.6677352,0.04809675,0.05340058,0.068827368,-0.000633541,0.012490569,0.101621727,-0.004055715,0.092755967,0.008162336,0.14594847,0.095633799,0.037456993,0.35767808,0.085480727,0.000140909,0.111462107,0.014538454,0.00013909,0.103950143,0.191235788,0.017003929,0.081056336,0.007137962,0.795134711,0.163652021,0.007917618,0.048022623,0.000409033,0.003471433,0.101361325,0.135845618,0.0047143,0.150879219,0.023905284,0.259567731,0.149874752,0.087872531,0.129218357,0.003243236,0.130342867,0.198428331,0.016993858,0.194686426,0.003337595,0.006044059,0.006135343,0.135965466,0.136324124,0.121138676,0.014893485,0.087379724,0.082777217,0.129247485,0.159900904,0.07089455,0.083815983,0.009272911,0.005939798,0.010733399,0.103811251,0.105480962,0.742980354,0.099450761,0.078671671,0.112065921,0.129039459,0.099378863,0.004324,0.41361712,0.090924488,0.238733326,0.010062556,0.014587262,0.00460292,0.023499903,0.024099265,0.000293234,0.140462243,0.148767325,0.133700192,0.112269339,0.162335894,0.009266882,0.215129415,0.005017008,0.010955177,0.005144544,0.027037757,0.202230061,0.119502823,0.048938222,0.004824933,0.00482281,0.193112718,0.006191402,0.159978987
114.1678085,0.047801895,0.052679037,0.069578687,-0.001156471,0.013121367,0.105963815,-0.004153,0.092981901,0.008343318,0.14594792,0.096885229,0.03762389,0.350818706,0.085985208,-0.000342374,0.11140965,0.015494061,0.001105553,0.102407641,0.190557849,0.018040844,0.084012122,0.0073936,0.793921514,0.162938971,0.007967664,0.04822025,0.0013404,0.003671463,0.099980079,0.135696678,0.005436881,0.150548596,0.024447916,0.262133059,0.149392157,0.087278621,0.128621863,0.004258367,0.129478749,0.197926036,0.017419149,0.193866344,0.003403058,0.006780588,0.006718685,0.136145836,0.135236616,0.121382929,0.016110292,0.087730511,0.084889964,0.129075427,0.159589018,0.068734003,0.085153524,0.009427985,0.006339232,0.010445628,0.104782852,0.104879833,0.742956641,0.101710337,0.082810727,0.11081481,0.130193497,0.099721137,0.00575317,0.409562907,0.091135131,0.24085855,0.010560685,0.015690823,0.004372538,0.023269417,0.029572798,0.000723644,0.140217751,0.147837245,0.132963026,0.11168845,0.16259537,0.010064321,0.213648261,0.004781065,0.011113296,0.00584503,0.027814204,0.200421501,0.11980396,0.05018484,0.004920763,0.004991214,0.190193609,0.006317337,0.157685134
114.6683899,0.047629489,0.051608236,0.070047837,-0.000460831,0.012731941,0.105492056,-0.003393882,0.094505025,0.009132907,0.145468338,0.097299064,0.037913383,0.343689147,0.087147141,-0.000355492,0.111345378,0.015477656,0.000507369,0.102639925,0.189885835,0.018083948,0.080846775,0.012897296,0.793195369,0.16309045,0.009047924,0.048468679,0.000889161,0.003879198,0.098363515,0.135362066,0.005375017,0.148994823,0.025490994,0.261948502,0.149497263,0.086366023,0.129806767,0.004232762,0.128344097,0.197694337,0.017413408,0.193913814,0.004101083,0.007204039,0.007446419,0.135835474,0.135612546,0.122745138,0.01674887,0.089931312,0.084467925,0.12933933,0.15925299,0.067779563,0.081951146,0.009412764,0.0060777,0.011046302,0.105990155,0.105134615,0.742983491,0.10144319,0.083865845,0.111403296,0.129805439,0.09907267,0.005577912,0.408834702,0.091517487,0.23589634,0.010736588,0.015566383,0.004449523,0.024841517,0.029546246,0.001344572,0.138781733,0.146354577,0.133096109,0.112075204,0.162037912,0.011076411,0.212587814,0.005510361,0.010960108,0.00597045,0.027737509,0.200058233,0.119643535,0.051921773,0.004551244,0.005490066,0.188618851,0.006889638,0.158149916
115.1692317,0.046685265,0.051608288,0.0711747,0.000592596,0.009374859,0.104998288,-0.002811553,0.096065169,0.008901963,0.145348106,0.098394393,0.037954379,0.336484332,0.087561725,9.40E-05,0.111279362,0.015598637,0.001300301,0.100706594,0.189424186,0.018021696,0.080667469,0.012812443,0.793754889,0.162528529,0.00860824,0.048120227,0.000454833,0.003675525,0.094914214,0.135597042,0.00601756,0.149095056,0.025687939,0.257618526,0.148592155,0.085829876,0.129822401,0.003593326,0.128754767,0.198154294,0.018203511,0.192783764,0.004277185,0.006941393,0.007331866,0.135835199,0.134819903,0.123234654,0.015768888,0.090183701,0.087451312,0.129515083,0.157962238,0.0645014,0.08867639,0.010413164,0.007299861,0.011751248,0.106871456,0.104447141,0.742616725,0.102528263,0.083840721,0.112035881,0.131184409,0.099343415,0.005375646,0.406619254,0.091332867,0.234181806,0.011076506,0.016263125,0.004961868,0.025122238,0.030122069,0.001081757,0.137460957,0.144842028,0.133098127,0.111960015,0.162034006,0.011016845,0.211686858,0.005393376,0.007077768,0.006243123,0.027794573,0.200393971,0.119851229,0.053435076,0.004479117,0.004889775,0.185692875,0.008564108,0.157583167
115.6707297,0.047663585,0.051041169,0.070292445,0.004257532,0.011423836,0.104096773,-0.002468762,0.096920877,0.008952927,0.145571817,0.10257884,0.038829714,0.326234548,0.087144386,-0.000312914,0.110548702,0.01576342,0.001382954,0.100067349,0.189394946,0.018187884,0.084218814,0.014631507,0.789261338,0.161099844,0.009074838,0.046850748,0.001054078,0.004137414,0.091367919,0.134768617,0.006054345,0.148849266,0.024889051,0.260064913,0.14720787,0.08547722,0.130472579,0.004827477,0.127534661,0.196096263,0.018515694,0.192819577,0.003493251,0.006826737,0.007384669,0.136010845,0.134060075,0.122895571,0.017980286,0.09052876,0.087657843,0.127914451,0.157084241,0.061672823,0.088110736,0.009581638,0.007367445,0.012674943,0.107245083,0.103020958,0.741283275,0.101654006,0.083733255,0.111053357,0.131555115,0.094176356,0.005810498,0.405022782,0.091676618,0.23154076,0.010394736,0.01627907,0.009372172,0.024891037,0.029880438,0.002173793,0.136813879,0.143398567,0.136872091,0.111579658,0.161762416,0.010852081,0.210108089,0.005966151,0.011036419,0.006968273,0.028875943,0.198387088,0.118968452,0.05561321,0.006578941,0.004984619,0.183111784,0.009729078,0.155970448
116.1717654,0.048140818,0.049772899,0.071702356,0.000309611,0.017007855,0.098600224,0.001376595,0.097925354,0.00942604,0.145676576,0.102792778,0.037842954,0.319520936,0.0876511,9.23E-05,0.110885168,0.016538203,0.001658781,0.099279456,0.18865942,0.018042748,0.08423844,0.014224953,0.789451377,0.159799256,0.009101964,0.0470782,0.001812132,0.004310899,0.089990256,0.133834694,0.005669774,0.148650156,0.025043111,0.255978176,0.145967017,0.08493752,0.130090279,0.004833273,0.127680994,0.196674189,0.018437599,0.192335881,0.004563594,0.007005328,0.002384484,0.135718374,0.133438992,0.122922395,0.020961387,0.091938834,0.089442726,0.128473178,0.156560055,0.05889581,0.089273951,0.010276462,0.006898329,0.011845901,0.107286056,0.102583111,0.74194888,0.102054048,0.084333624,0.111274604,0.131397294,0.097577706,0.006616352,0.402699147,0.092023267,0.230365769,0.010912125,0.017441415,0.004860704,0.024561213,0.029348552,0.001787293,0.135266817,0.141771987,0.132154445,0.110477176,0.164668648,0.010126313,0.208771876,0.006008185,0.011846624,0.006406913,0.029611818,0.196570738,0.118150332,0.055994173,-0.001587494,0.005308319,0.180213328,0.008795736,0.156072945
116.6734835,0.052523837,0.049625505,0.071477745,0.000903824,0.019642022,0.098755224,-0.001456362,0.098568282,0.009453133,0.144949838,0.103421808,0.039050617,0.313579774,0.087817267,0.000690965,0.11011784,0.016832876,0.001466281,0.097844486,0.187420292,0.018061719,0.080406065,0.00972566,0.787434682,0.158904834,0.009630468,0.051117778,0.001920917,0.005617337,0.087074346,0.133101448,0.006111252,0.147789354,0.02630134,0.259161729,0.145219686,0.084463102,0.130473114,0.004853536,0.126328151,0.195899571,0.018994004,0.191532426,0.004706803,0.007856604,0.002521155,0.135986681,0.131632327,0.123121216,0.024254188,0.093548845,0.090766714,0.128516382,0.155593224,0.057676654,0.089426965,0.01041006,0.007653508,0.011619821,0.109143327,0.102090965,0.741662257,0.103030395,0.081491303,0.110975581,0.132828712,0.097294955,0.006869929,0.402884669,0.092482979,0.22949665,0.010329261,0.018231028,0.005956921,0.02731832,0.029880658,0.001784004,0.133305121,0.138042962,0.135956671,0.109840172,0.161394216,0.011008423,0.207956312,0.006094095,0.007489715,0.006971383,0.029780712,0.196906064,0.118424823,0.05756591,-0.001085644,0.005499194,0.178163331,0.009368298,0.154379604
117.1751681,0.053163213,0.049730785,0.072166424,0.000987181,0.022180323,0.102041819,-0.001548263,0.099274393,0.008541796,0.143896971,0.104291181,0.038775262,0.307119728,0.087828297,0.000417496,0.110237545,0.016002091,0.002299443,0.097723574,0.188086106,0.018466855,0.084546468,0.009551907,0.787252388,0.157667129,0.009312362,0.051030115,0.001666137,0.005040002,0.084647496,0.133724972,0.006400277,0.148299449,0.026771699,0.258807369,0.144558871,0.083824299,0.130027324,0.005123512,0.12642484,0.19635479,0.0195023,0.191139547,0.00536756,0.007978924,0.002958518,0.13574464,0.132522661,0.122737667,0.026697026,0.094879158,0.095773419,0.128499761,0.155561086,0.055512581,0.09106257,0.010302488,0.008339619,0.012170757,0.109848426,0.102132492,0.741002947,0.103189316,0.081729428,0.111073984,0.132886571,0.097333965,0.006860373,0.402673703,0.091906326,0.227344331,0.010265044,0.018134223,0.005488597,0.027755229,0.030588448,0.00227671,0.1339211,0.142045564,0.131139726,0.104909341,0.164224182,0.011042011,0.206359816,0.005912377,0.011633048,0.007211722,0.029873462,0.196826436,0.117538539,0.058773302,0.002122727,0.005989719,0.174769419,0.009725564,0.153416977
117.6766625,0.053067033,0.038286018,0.072480751,0.001439233,0.024321859,0.101911641,-0.00211385,0.10003389,0.008518683,0.146954052,0.106066292,0.04110468,0.300056602,0.089038637,0.0005001,0.110495644,0.017329822,0.001942773,0.096229218,0.186628072,0.018003717,0.084784508,0.009407609,0.786578281,0.156384952,0.010679844,0.050542001,0.001553082,0.003966343,0.081696472,0.132515143,0.005921395,0.146311819,0.02632664,0.257848315,0.1441563,0.082783851,0.13050371,0.00554986,0.12506726,0.195378621,0.01965966,0.191160586,0.004429973,0.007558704,0.003288053,0.135932067,0.131077117,0.123772113,0.028986983,0.09578518,0.097393472,0.128024541,0.153513627,0.047798739,0.091164588,0.011174614,0.008462325,0.011855309,0.110380212,0.102396359,0.739865793,0.103762175,0.081954273,0.110764063,0.133197813,0.097122054,0.007328191,0.401575736,0.092937722,0.226564299,0.010910487,0.018425424,0.005905293,0.027672826,0.030776621,0.006857667,0.132682398,0.141320642,0.130587991,0.105009096,0.16016952,0.010915106,0.205569088,0.006491758,0.01168316,0.006999093,0.02999709,0.194762481,0.116880987,0.059798639,0.002861668,0.00569264,0.172659315,0.010886477,0.152445746
118.1783874,0.048106387,0.040398551,0.072605452,0.001634319,0.02606751,0.101875278,-0.001253066,0.100225594,0.009526088,0.146839639,0.106305108,0.043545784,0.294387624,0.088564088,0.000972754,0.110713092,0.017275463,0.001376638,0.09528546,0.185321802,0.026161467,0.084179667,0.011310064,0.785265368,0.155423546,0.010059809,0.05030424,0.001850122,0.005366496,0.079575353,0.131106833,0.006833071,0.145906084,0.026824009,0.257435279,0.143356738,0.08209465,0.130831368,0.005169561,0.125548577,0.194698121,0.019580358,0.190630286,0.005346531,0.008136405,0.003047528,0.135998109,0.12999409,0.12201899,0.031705541,0.096889581,0.098494566,0.128319777,0.15345245,0.045493465,0.091460303,0.011591545,0.011925183,0.011584267,0.111185637,0.103713527,0.740565556,0.103975321,0.085499103,0.112368993,0.133990104,0.097220209,0.007450778,0.401015233,0.092641907,0.224493392,0.010212873,0.018463209,0.005831216,0.027402342,0.03085415,0.002106396,0.129840027,0.141247508,0.134512238,0.104246859,0.161156779,0.010556291,0.205318582,0.006496395,0.011716944,0.007828329,0.030032451,0.194869894,0.116774957,0.062085941,0.003076372,0.005812455,0.170547033,0.010740484,0.151778435
